0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
9.602224,5.5927935,3.9966834,7.4360986,3.0394115,8.5812025,4.6842155,6.727936,5.631368,5.268224,6.456837,5.2059145,4.9375114,5.2445827,4.1757307
9.594259,5.5509634,3.9163034,7.013656,3.4913516,8.572611,4.713716,6.739525,5.5431075,5.322763,5.7665596,5.2964225,4.188238,7.191221,4.284649
8.617891,8.784101,4.385838,3.2507253,3.1642952,8.770423,4.36071,6.840788,6.4840555,4.910716,6.7822065,6.431056,5.9370155,7.6497593,5.2450767
9.6352625,5.3258505,3.7859015,7.1786685,2.7791758,8.569169,4.572757,7.3005257,5.328249,5.413101,4.6699204,5.689053,5.168305,5.837265,4.200995
9.346432,7.0302963,4.7278476,6.3520403,5.851103,8.650645,4.9972506,5.9386616,5.6545124,5.318956,6.134228,5.4273024,4.961291,6.741738,3.8244126
9.207625,7.804026,5.058147,5.424155,7.044474,9.085071,4.86866,7.2230396,4.947472,5.566328,4.353102,5.2003317,4.6183853,4.9248686,3.6345384
9.598618,5.7039332,4.08364,7.463748,3.324716,8.630013,4.7564917,6.4111705,5.747287,5.2311883,6.6682134,5.360673,5.7050586,4.3139567,4.15562
5.917413,8.773486,1.8716376,6.766222,4.611501,8.7463045,5.174415,3.1603012,2.1444976,7.1737065,7.715579,5.034065,5.6634088,6.293476,4.6599536
9.448591,6.674085,4.686217,7.1545467,5.560428,8.854585,5.158584,5.021628,6.0793786,5.1562357,6.89178,5.3765793,4.4898534,7.5959654,4.4417562
9.249136,7.6684885,5.062184,5.764178,7.1743884,9.125619,5.0120983,6.536491,5.1240764,5.5499682,3.886829,5.549105,4.765629,5.592007,3.661344
9.447001,6.697977,4.6999493,7.138922,5.585626,8.863499,5.153056,5.060377,6.058798,5.1613812,6.979928,5.287524,4.275837,7.79023,4.3980765
9.611588,5.5211945,3.9414883,7.3838663,2.945566,8.584156,4.652174,6.8817444,5.5539927,5.3062124,5.9364476,5.40514,5.3365364,4.886226,4.158917
9.63459,5.07471,3.4951913,6.1746235,3.67981,8.700028,4.636391,7.2280636,5.242999,5.4809566,3.5669854,6.0430164,4.9024844,7.711926,4.3754444
9.669785,4.710595,3.1285274,5.0151625,4.723843,8.875752,4.7220607,7.0213456,5.2497554,5.5003834,3.0691123,6.325843,5.2846527,7.9347734,4.441302
9.508609,6.3854175,4.5503707,7.4503856,4.8819566,8.868773,5.0913734,5.1118255,6.125166,5.1307273,7.1755886,5.579358,6.0356116,5.042276,4.256019
9.44312,6.6524687,4.632541,7.02049,5.3033714,8.740776,5.055733,5.4693975,5.9509773,5.1754074,7.354472,4.960494,3.7421918,7.8986893,4.282876
9.618937,5.387496,3.8107374,7.0632052,3.0625443,8.563469,4.6198263,7.12622,5.3999195,5.37368,5.3428636,5.238425,3.5891004,7.993315,4.319007
9.732071,3.8608162,2.246156,1.9611676,7.988587,9.5118475,5.1119924,5.5778985,5.827856,5.2424245,6.284173,5.489559,5.100872,6.1683736,4.275909
9.586742,5.753559,4.1088686,7.40374,3.500263,8.64038,4.783381,6.3359036,5.7554016,5.230134,6.733245,5.2359543,5.01316,5.4552236,4.221486
9.614832,5.2692657,3.6555142,6.4575367,3.6243103,8.603981,4.6622214,7.075936,5.32109,5.4500027,3.7723584,6.150225,5.6491375,6.504137,4.3508806
9.351502,7.207613,4.898634,6.484136,6.531084,8.891144,5.175114,5.379547,5.811949,5.2719736,5.0067067,5.80507,5.006657,6.5037875,4.752177
9.494494,6.1127825,3.9588985,4.3425,7.41511,2.176013,5.359329,5.1147118,5.6944547,5.3492246,4.7483206,5.7108936,4.965481,5.85344,4.299064
6.606924,8.996594,2.3806624,5.340112,2.782557,8.807418,4.9026065,1.3543863,1.6426316,7.927147,7.6846337,4.7159896,5.7898808,6.5337152,2.5601068
9.537579,5.9783535,4.224272,7.2599177,3.928246,8.561497,4.843908,6.1339602,5.82228,5.1999736,7.2195735,5.024843,4.538877,6.052337,4.1782737
9.387598,7.2710366,5.060623,6.7604737,7.2357063,9.251768,5.3561783,4.729945,5.7752953,5.381166,3.8205264,6.337192,5.6134768,6.82632,4.202329
9.174792,7.641137,4.8451447,5.495985,6.1852374,8.694626,4.8981285,6.5659914,5.609606,5.2676473,5.391214,5.4542174,4.622447,6.18928,4.857715
9.537029,6.1134224,4.3467193,7.428933,4.1005287,8.64498,4.9073353,5.845412,5.960397,5.130014,8.175326,4.521192,3.030636,7.9083624,4.3304477
6.732096,9.090623,2.331182,5.4618855,3.0986516,8.803437,6.1345177,4.9989104,6.409076,4.7290053,1.7949109,4.0613623,3.066418,3.4815094,4.68304
9.497094,6.2903233,4.419712,7.198501,4.4336452,8.618405,4.921201,5.905816,5.899288,5.151559,8.103441,4.3726416,2.3380497,8.87702,4.3610764
9.701882,4.503865,2.9574945,4.6301155,4.9796715,8.923064,4.7337236,7.014867,5.2340474,5.5072665,3.0841844,6.2482696,4.946428,8.386248,4.422422
9.222244,7.8245926,5.0851903,5.431293,7.1045437,9.095634,4.8673515,7.281027,4.9452357,5.550608,4.4091425,5.1305256,4.5202775,4.7986526,3.8376732
8.905333,8.330547,4.7048683,4.1244154,4.8865533,8.731789,4.4815516,7.376555,5.614795,5.278907,7.006914,5.7188525,5.789906,7.560942,3.8298247
9.299893,7.5495477,5.094264,6.137452,7.4384866,9.213572,5.185975,5.8194156,5.3150434,5.5147247,3.0249448,5.9229045,4.8368073,5.627608,4.1777496
8.6971035,8.687747,4.486719,3.4366004,3.6546016,8.758377,4.372223,7.144116,6.2746696,4.9694843,6.869671,6.2233443,5.895552,7.453478,5.1546955
9.535821,6.0071626,4.2644424,7.4039736,3.9277601,8.675639,4.8819046,5.89835,5.928916,5.1713877,7.1143465,5.4679255,6.3543453,3.6754122,4.125278
3.8124852,6.128213,3.3474784,8.118827,8.871331,8.535297,1.1805644,6.119176,8.415781,6.019097,3.9783254,5.1078453,4.3982477,5.788413,3.156085
9.238741,7.763354,5.094351,5.592175,7.2751746,9.14181,4.95068,7.0158553,4.9700294,5.560125,3.6893966,5.2467704,4.3688912,4.3677773,4.1077704
9.259178,7.704124,5.0498867,5.6799526,6.876775,8.989022,4.93575,6.7466693,5.291811,5.406075,5.1618257,5.209303,4.357461,6.096077,4.3615394
9.6462345,5.1878815,3.6523156,6.8290577,2.9804866,8.617841,4.5656576,7.4227,5.2174153,5.4804215,3.6552815,6.0716295,5.546707,6.1954465,4.24833
9.372321,7.147841,4.9205422,6.6479344,6.5984044,9.039075,5.194,5.2650967,5.719966,5.3495336,5.140707,5.8103833,5.2161193,6.8583536,3.921646
9.50639,6.2578974,4.4137135,7.2487426,4.505942,8.674755,4.9525895,5.755001,5.9264235,5.1652584,7.519623,4.8651204,3.7439892,7.411778,4.3234277
9.571586,5.7547603,4.0905066,7.359176,3.4217048,8.570297,4.7516866,6.4826803,5.715418,5.227926,7.116003,4.7841873,3.4444387,7.3585706,4.2770753
9.613086,5.5012283,3.916421,7.2819476,3.0247667,8.54945,4.6470532,6.949068,5.5093,5.3181086,6.0567236,5.046938,3.6241534,7.441652,4.27432
9.590108,5.670711,4.036983,7.3478203,3.2813637,8.559715,4.71787,6.630738,5.6581345,5.2487125,6.934516,4.755631,3.1566288,7.7815948,4.298442
8.845741,8.456422,4.652074,3.877511,4.5286217,8.740489,4.425535,7.402301,5.776552,5.1977267,7.097583,5.8634944,5.918528,7.595698,4.1627665
9.200993,7.779572,5.0248766,5.427129,6.8728533,9.019421,4.857938,7.1517186,5.0527077,5.51467,4.875147,5.107033,4.272424,5.862138,3.7396338
7.816282,9.221829,3.3628552,3.3787243,1.1606399,8.85646,5.1027274,3.7069345,6.559439,5.0778832,3.0790539,5.4477906,3.1341724,4.643882,4.7886066
9.29955,7.5464835,5.0884094,6.134624,7.403953,9.196177,5.1816125,5.824603,5.334975,5.5008745,3.1330423,5.8906245,4.772664,5.704373,4.241872
9.210324,7.7447214,4.998311,5.496646,6.7095437,8.923771,4.8819265,6.939681,5.2940664,5.3852797,5.299321,5.0772166,3.9113429,6.4647574,4.5013885
9.687624,4.516009,2.9387014,4.4367,5.255449,9.011342,4.7723093,6.8644934,5.294882,5.4848685,3.2176888,6.2960954,5.236817,8.033375,4.4461765
9.541275,5.8934116,4.1434484,7.0781994,3.988323,8.556531,4.8288646,6.244937,5.7392616,5.248341,6.5159836,5.3436456,5.2057996,5.50874,4.1443896
9.6334,5.2750216,3.706979,6.7600584,3.314963,8.603483,4.638962,7.1138597,5.3533416,5.415608,4.5412364,5.687033,4.594334,7.295489,4.308571
9.015447,8.261813,4.8807216,4.3172045,5.6334805,8.822649,4.484004,8.059985,5.412683,5.2476354,6.6843557,5.3104677,5.2109714,6.3306084,4.705703
9.611272,5.516908,3.9284275,7.2942233,3.040481,8.549136,4.6530266,6.9199963,5.5236344,5.311669,6.1297674,5.0339947,3.6505258,7.366279,4.2694964
8.873762,8.500815,4.731423,3.7155771,4.74245,8.773958,4.310839,8.172955,5.6927376,5.1382985,7.2928834,5.817541,6.294816,6.7329936,4.710427
7.8220215,9.240966,3.365422,3.334186,1.0892965,8.860401,5.120354,3.7253208,6.740292,4.96843,2.7517788,5.4255137,2.8534186,4.2946777,5.116282
4.8672123,8.187076,1.4104655,8.976023,8.281285,8.599895,4.587442,7.4712186,5.417845,6.1121473,8.785923,8.197064,3.5792143,5.9899583,5.1684704
9.553134,5.82947,4.1336637,7.3537145,3.5648186,8.62631,4.79081,6.2903237,5.7843614,5.2217374,6.6896296,5.470717,6.238287,3.6173315,4.097954
9.366435,7.252899,4.978948,6.572212,6.775377,9.071674,5.1965694,5.3645296,5.7067223,5.3289857,5.1919155,5.5827875,4.46244,7.3368444,4.3026266
9.582457,5.782616,4.128598,7.4505277,3.4189556,8.573881,4.7670355,6.390859,5.7728653,5.197607,7.519997,4.627984,3.1873536,7.5120926,4.286401
4.447187,7.57721,1.8366053,9.151507,9.269446,8.543803,3.0886552,8.064284,8.140186,6.405999,7.4030137,8.976375,1.0875113,3.9304538,2.9296782
5.491565,9.072956,0.8293921,8.644076,6.6932683,8.695682,7.991035,8.99814,5.025479,3.881805,5.3404903,4.200579,7.8392596,8.974331,4.5324345
9.456145,6.9583964,4.9308696,7.174486,6.5441613,9.149432,5.339859,4.4757304,6.035405,5.2506056,5.36171,6.053162,5.614956,6.910125,4.2752414
9.592168,5.673179,4.0560746,7.5188303,3.1088045,8.619374,4.71485,6.523322,5.730274,5.2325325,6.613684,5.539993,6.924378,2.153998,4.027243
9.565205,5.872881,4.18759,7.4400115,3.6815727,8.661211,4.835151,6.092475,5.8546057,5.1999063,6.767018,5.505854,6.211693,3.8773804,4.18422
5.1694665,8.738558,0.94015646,9.050349,7.7308598,8.64216,6.729742,9.140992,5.816885,4.77817,7.0230446,6.5327387,5.4883637,7.563693,4.03281
9.572685,5.843516,4.1695857,7.4572864,3.5398045,8.592694,4.7957263,6.2706556,5.816675,5.1825657,7.631785,4.6467066,3.3116508,7.378244,4.293597
9.495332,6.38939,4.539119,7.425272,4.866035,8.804059,5.089787,5.0959225,6.1657352,5.1016064,7.5838594,5.327837,5.178525,6.24653,4.3653374
9.465494,6.716574,4.746852,7.2154074,5.772024,8.97483,5.1998653,4.9093795,6.038318,5.1982384,6.286498,5.6792164,5.3279257,6.5199976,4.30532
9.279325,7.5926385,5.0799637,5.9987874,7.314002,9.157934,5.115703,6.1206512,5.272617,5.4974484,3.6515148,5.5797668,4.23036,6.1896133,4.18805
9.444154,6.747831,4.7623596,7.2386317,5.9305263,8.994986,5.2858725,4.4392724,6.231754,5.1537766,5.976109,6.2738953,6.6193347,6.0991297,4.464718
9.601132,5.422723,3.8161724,6.95489,3.2584615,8.587996,4.6528893,7.0064363,5.4255767,5.378242,4.993665,5.5781164,4.652722,6.861143,4.306495
9.306341,7.415343,4.981661,6.201681,6.7781224,8.9930725,5.0981283,5.8654785,5.5650787,5.3526807,5.332627,5.3132997,3.838341,7.7705665,4.3018937
9.436414,6.820691,4.7736278,7.0341587,5.9217243,8.943801,5.179904,5.088315,5.9617147,5.2184715,6.1307755,5.5769114,4.899571,6.9032364,4.3901305
9.72425,4.175824,2.6071436,3.3626614,6.3781266,9.181503,4.9071918,6.3693895,5.491345,5.3950496,4.3949175,5.927126,4.9153776,7.718357,4.378872
9.721759,3.753789,2.09453,1.1893284,8.9896755,9.499661,5.2612596,4.9734573,6.0951977,5.1163197,7.8984966,5.0020366,4.988618,4.9504633,4.1764717
9.401555,7.0134225,4.897152,6.972974,6.5062537,9.062675,5.3059545,4.604844,6.051799,5.2274423,5.574067,5.929484,4.9294267,8.168225,4.4396415
9.460409,6.552112,4.570575,7.0655856,5.0271378,8.695721,5.004485,5.653674,5.931401,5.158798,7.78525,4.616919,2.87619,8.593709,4.3566422
9.105485,8.13459,5.0203447,4.6419706,6.510828,8.980005,4.563802,8.43984,4.8716717,5.46876,5.4759755,4.865441,4.82307,3.9726322,4.2795215
9.592761,5.6144075,3.9971013,7.352761,3.1736255,8.603407,4.7024045,6.666695,5.6370225,5.2774043,6.147977,5.495296,5.9201035,4.0650377,4.125686
9.592824,5.614617,3.9973783,7.3534274,3.1736536,8.603527,4.7025237,6.6661453,5.6374373,5.277207,6.1484804,5.494794,5.9202166,4.064902,4.1257167
9.234572,7.2999067,4.5937295,4.895645,6.4017015,5.715238,4.9713836,6.28798,5.625766,5.29377,6.176067,5.51095,5.187678,6.9379625,4.1448364
8.454512,8.937798,4.1747165,3.0698967,2.4103038,8.793616,4.4436245,6.0833225,6.7814436,4.845238,6.0901184,6.5327764,5.434674,7.4149437,5.4020877
9.483595,6.525512,4.644969,7.4531603,5.2860627,8.933421,5.20129,4.6176367,6.2945566,5.09152,7.06266,5.9694543,6.891472,4.9043946,4.3385367
3.463545,5.0172496,4.6957955,6.767235,7.2983613,8.601564,2.5025146,6.464378,9.1988735,6.0385623,1.7499031,2.4829764,6.7361474,7.2866383,1.7028462
5.4375973,9.092473,0.8015631,8.672281,6.7226114,8.694315,7.918767,8.926823,4.993731,3.9832277,5.485058,4.3458953,7.688902,8.86676,4.537822
9.107413,7.8493357,4.814087,4.9996643,5.765086,8.641133,4.6963525,7.0437436,5.391224,5.395732,6.5249047,5.4514194,5.403736,7.2250466,3.3543756
9.652926,5.0349345,3.4870043,6.27665,3.4911566,8.667149,4.6053586,7.345914,5.2007575,5.4953604,3.4876072,6.020594,4.822445,7.705225,4.3425374
3.4855278,5.2918267,4.315171,7.1991453,7.9144335,8.567105,0.65409374,3.6682534,4.4461284,4.2900715,4.829084,4.4303675,6.6479897,7.5828505,7.1948595
9.281741,7.1386776,4.5262074,4.800322,6.668083,4.7815914,5.0575523,6.080773,5.6331506,5.29849,5.9401135,5.5067387,5.0911307,6.775939,4.2361217
6.803614,9.105707,2.4305692,5.1107535,2.5189738,8.818111,5.300058,2.1782887,2.8183186,7.1260905,6.3424435,4.636716,5.3441696,6.2499795,2.5342255
9.237391,7.7267375,5.033694,5.5851107,6.833478,9.001786,4.904292,6.848067,5.1973915,5.4675803,5.090131,5.2950864,4.7218337,6.022825,3.8251889
9.649504,5.180294,3.6450956,6.7862487,3.0511677,8.620424,4.5775933,7.3820515,5.2321897,5.4737654,3.7432663,6.015498,5.321411,6.540276,4.2697244
9.639584,5.1487164,3.5511208,6.163013,3.8245225,8.603286,4.664125,7.1277356,5.2636714,5.484245,3.263037,6.2986374,5.542162,7.207251,4.427535
6.029831,9.15931,1.3804895,7.2636876,4.899982,8.756152,7.528898,7.1018972,5.4959507,4.04461,2.8971949,3.3420823,5.8870497,6.241618,4.644835
9.02404,8.19905,4.869425,4.416323,5.6840453,8.796341,4.5162277,7.8461637,5.2898397,5.366151,6.692047,5.3891983,5.578079,6.673658,3.7269418
9.172105,7.894535,5.0271907,5.175545,6.771408,8.982747,4.7620444,7.619885,5.013856,5.4680014,5.2051516,4.848558,3.9334033,5.4677186,4.2482104
9.652402,5.0329056,3.490781,6.3505116,3.3556902,8.690418,4.582403,7.435916,5.161232,5.5163045,3.1560585,6.2051396,5.347988,7.096835,4.318023
8.904243,8.44807,4.7627707,3.8342664,4.940355,8.762728,4.343166,8.146806,5.5843687,5.1970897,7.228265,5.726911,6.216853,6.736324,4.429724
9.530455,6.1816587,4.400099,7.415315,4.398172,8.755015,4.9739766,5.5923343,5.987603,5.159903,7.1964903,5.3080683,5.2836747,5.550078,4.258985
8.714389,8.556409,4.465117,3.7021136,3.85497,8.673125,4.4355936,6.644886,5.708426,5.398714,7.373118,6.0992894,6.454116,8.653474,2.661029
9.36166,6.774327,4.3551874,4.739258,6.991638,3.440744,5.202865,5.622794,5.6687856,5.3166404,5.478058,5.565551,4.988392,6.433415,4.2629724
9.687143,4.524172,2.9471865,4.4638343,5.2286615,9.003925,4.7696643,6.873141,5.292372,5.485649,3.211231,6.294759,5.228822,8.042193,4.446188
9.46352,6.6501155,4.717863,7.363832,5.6599503,8.988923,5.2607846,4.445122,6.2876725,5.1195135,6.4834003,6.2180743,7.052153,5.256741,4.376632
9.212067,7.7652936,5.04657,5.496276,7.0151763,9.068839,4.893243,7.0830235,5.02199,5.5357423,4.499174,5.1493106,4.2588434,5.5504456,3.7879698
9.650841,5.027786,3.469327,6.1927857,3.5321782,8.67409,4.598495,7.41,5.148283,5.5284424,2.9287295,6.261817,5.141,7.7555504,4.39469
9.226634,7.4740806,4.8359017,5.8037434,6.243753,8.711099,4.9832497,6.196099,5.677288,5.2676992,5.215289,5.586146,4.810081,6.131861,4.8368187
9.259059,7.693711,5.097735,5.777432,7.3379908,9.1650505,5.0294666,6.6187015,5.083857,5.5442705,3.5609996,5.4084363,4.3201895,5.09731,4.113966
9.515075,6.2913966,4.4882402,7.5140734,4.631425,8.818893,5.069121,5.086843,6.2041698,5.0910606,7.484657,5.696086,6.849995,3.9530568,4.2556653
9.623038,5.380379,3.8094885,7.0617437,3.0844085,8.586188,4.6280513,7.0875626,5.4042706,5.3827677,5.0247455,5.5369616,4.624923,6.7388687,4.266606
8.912524,8.26446,4.6986647,4.248633,5.08704,8.638898,4.5605965,7.426707,5.7995105,5.1217184,6.222626,5.6293883,5.2170033,6.278504,5.145038
8.555884,8.775893,4.28851,3.3329268,3.008882,8.744372,4.4197397,6.247593,6.116755,5.2263055,6.9742575,6.3404064,6.1960883,8.389597,3.485903
9.3162,7.5859694,5.099858,6.0614657,7.1983852,9.11411,5.093225,6.1594896,5.3684134,5.4214177,4.519829,5.4098487,4.347502,6.17127,4.4111147
9.313734,7.581045,5.0949426,6.0599513,7.1757026,9.124174,5.085784,6.1630545,5.347755,5.4388747,4.566243,5.431372,4.4604206,6.2416124,4.2074733
9.588543,5.7289176,4.0902276,7.397231,3.450576,8.626436,4.769624,6.3916593,5.7377048,5.234214,6.722008,5.1906843,4.84353,5.6572723,4.226929
9.625914,5.3025312,3.7291207,6.859034,3.1440406,8.511772,4.6091533,7.2202106,5.3260756,5.417113,4.7162437,5.539979,4.323234,7.261733,4.256953
9.378778,7.196053,5.010663,6.838259,7.103201,9.226784,5.388693,4.435734,5.927545,5.339616,3.8372037,6.652031,6.1880875,7.0557218,4.2661195
9.210351,7.9544344,5.0982466,5.199133,6.93043,9.024063,4.778658,7.594365,5.0168195,5.46742,5.0593033,5.030056,4.527086,4.975266,4.2961326
3.094057,4.363695,5.3222485,6.386153,7.1559453,8.597954,1.5228475,4.7630596,6.639145,4.4738545,2.1728778,2.2408485,8.091842,8.579357,3.735771
9.7109,4.276592,2.6911554,3.5756004,6.2204404,9.088478,4.899039,6.38303,5.496163,5.390028,4.4860888,5.890999,4.930888,7.552213,4.360121
9.697281,4.4708376,2.9059472,4.3739753,5.3276978,8.942589,4.787191,6.800925,5.328439,5.4632106,3.6360245,6.085197,4.8418937,8.184159,4.40443
8.071129,9.128975,3.681644,3.1714203,1.472715,8.836954,4.8313684,4.5278764,6.863233,4.906327,3.974529,5.953031,3.773153,5.5433173,5.2227225
9.386795,7.3142843,5.059788,6.6316285,7.097451,9.178038,5.261623,5.200388,5.6781206,5.3632483,4.591053,5.790435,4.825941,6.8595896,4.2994876
9.120948,8.091944,5.0027046,4.7828918,6.38959,8.921706,4.6392527,7.8908787,5.163828,5.374332,5.7072163,5.157869,4.9157443,5.278506,4.5264616
9.563219,5.7601004,4.075442,7.2148743,3.664272,8.603648,4.7930884,6.3399053,5.7174478,5.2646365,5.956771,5.669312,5.9860168,4.700489,4.255344
9.826145,3.5117662,1.9390802,1.0326928,8.997549,9.671418,5.2503276,5.0587387,6.0596104,5.1326137,7.6189747,5.0799723,4.9965754,5.266099,4.184787
9.668873,4.8349857,3.294375,5.7802277,3.770689,8.749736,4.5962124,7.484871,5.0804477,5.5669365,2.4118001,6.456584,5.4307013,7.707102,4.3724785
9.211613,7.837137,5.032557,5.357848,6.716597,8.933377,4.831229,7.166905,5.2380714,5.39598,5.375431,5.1518426,4.45287,5.8728447,4.433303
9.326734,7.5416245,5.11569,6.212552,7.358856,9.202693,5.170373,5.8218355,5.387804,5.459011,4.002234,5.6734776,4.683676,6.1875935,4.1801686
9.351881,7.349972,5.067998,6.5885115,7.3708,9.255087,5.3409824,4.8829036,5.672023,5.429208,3.176273,6.4388733,5.5709763,6.6632338,4.2181983
9.31107,7.610109,5.10562,6.0167336,7.2106447,9.117275,5.078042,6.239942,5.336417,5.4302516,4.517912,5.383434,4.3468494,6.0905294,4.38337
2.0978978,1.9837734,8.113779,3.5298805,3.3444724,8.775026,6.146998,5.653489,2.6280508,2.2709472,6.927334,8.51892,1.7870758,4.4150963,1.9532722
9.621236,5.399456,3.8233557,7.0851264,3.0546422,8.553505,4.621676,7.115597,5.404328,5.371945,5.363637,5.2407937,3.6419618,7.897533,4.3048944
2.4528735,2.9502614,6.9811807,4.6678276,4.7896996,8.712407,5.148681,7.062433,8.674032,7.205768,2.9387856,2.063329,8.204812,8.516097,3.429518
8.5056715,8.73195,4.23489,3.5374603,3.1979623,8.747544,4.5700226,6.3900275,6.587739,4.866661,5.613047,6.09784,4.960647,6.4395413,5.6127067
9.614403,5.254932,3.654707,6.5460143,3.481253,8.632786,4.642653,7.1378727,5.309162,5.449514,3.8880832,6.0601172,5.4537506,6.5992928,4.3277783
9.68617,4.706651,3.1734898,5.4118314,4.1218553,8.794618,4.6298184,7.3876176,5.0992737,5.5624366,2.469443,6.410727,5.1537976,8.236032,4.4040995
9.601966,5.665934,4.0549293,7.504042,3.1425629,8.61809,4.7214518,6.522215,5.7298913,5.234159,6.5750017,5.517291,6.6509423,2.6577196,4.0622125
9.302467,7.504701,5.067227,6.191515,7.324782,9.1751,5.1953945,5.69662,5.413506,5.4717035,3.2822871,5.949029,4.873847,5.886165,4.3117723
8.468351,8.807208,4.1764603,3.38519,2.8144953,8.749541,4.4687505,5.716431,5.8080487,5.48819,7.086362,6.2622695,6.346971,8.80804,2.3604138
9.591556,5.6708765,4.053348,7.503781,3.103977,8.624407,4.716562,6.5329404,5.72956,5.2352796,6.536725,5.621224,7.179991,1.8020122,4.0151896
9.407315,7.113227,4.9976034,7.027154,7.0067406,9.229968,5.4402633,4.090117,6.108838,5.275723,4.1608944,6.813373,6.550967,7.25402,4.416844
7.8879256,9.11855,3.4897206,3.45894,1.5602087,8.825024,4.7975507,3.5268238,5.2073584,6.021858,5.8578954,5.7710776,5.364111,7.631892,1.7398844
9.405536,7.114929,4.938853,6.7901487,6.581223,9.045138,5.2257566,5.135986,5.826009,5.2857285,5.40335,5.6513844,4.7236395,7.105424,4.3869195
9.2934885,7.131917,4.528776,4.6980815,6.839892,4.225564,5.0864415,6.0213075,5.642585,5.292987,5.9041176,5.5527344,5.2083907,6.7170177,4.263872
9.015564,8.29708,4.911912,4.2245846,5.77658,8.86345,4.4325366,8.455881,5.2283735,5.30176,6.548968,5.211584,5.431385,5.418125,4.5832386
9.147651,7.861776,4.9450397,5.1833296,6.4697447,8.864834,4.803715,7.205793,5.31747,5.3573885,5.0271554,5.3226256,4.720049,5.176035,4.7330914
9.192523,7.931425,5.0859447,5.177064,7.0389957,9.070722,4.770551,7.816415,4.8167186,5.5499516,4.5159597,4.8086634,4.09038,4.070671,4.1471615
8.551363,8.789019,4.285763,3.3155823,2.9721384,8.759482,4.424359,6.2584505,6.1958027,5.17365,6.854388,6.343785,6.0638666,8.231457,3.779337
9.409469,7.2078137,4.9994965,6.746062,6.8580956,9.041705,5.2940454,4.9096766,5.893436,5.274063,4.7263713,5.9932423,5.1458697,6.8367095,4.7416043
5.390039,9.002713,0.8406501,8.7572565,6.9521236,8.682214,7.6456122,8.940877,5.0878024,4.1871343,5.942702,4.8469014,7.277047,8.660429,4.4893513
9.449571,6.927814,4.8959603,7.1527243,6.436546,9.099062,5.3304167,4.479215,6.0835567,5.226671,5.3595643,6.153651,5.851903,6.7174406,4.3926306
9.283089,7.4080772,4.9239287,6.108433,6.6580377,8.892078,5.101902,5.8155394,5.649441,5.3205166,4.5970793,5.776005,4.9667993,6.0472593,4.745334
9.588321,5.6564493,4.017805,7.2865224,3.3075223,8.5548315,4.712078,6.6749167,5.630542,5.26102,6.817244,4.7540145,2.992223,8.09351,4.3132586
9.239068,7.7638755,5.0487194,5.538346,6.8467975,8.987995,4.8897467,6.9523973,5.2180195,5.432086,5.164699,5.199984,4.4890327,5.9316077,4.1918516
9.334904,7.2475953,4.9612627,6.5527716,6.8984113,9.113127,5.253826,5.0563383,5.725301,5.3852415,4.245943,6.224973,5.5592384,7.139316,3.9456854
