,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
49,0.08849557522123891,0.13013698630136986,0.37,0.03424657534246575,0.1035058430717863,0.15492957746478872,0.31802120141342755,0.3913362701908909,0.4566929133858264,0.1497005988023952,0.12307692307692308
50,0.3716814159292037,0.3698630136986301,0.26,0.0547945205479452,0.1035058430717863,0.04225352112676056,0.06007067137809187,0.516152716593254,0.3228346456692912,0.24550898203592816,0.12307692307692308
51,0.17699115044247782,0.273972602739726,0.04,0.08904109589041095,0.0951585976627713,0.09859154929577466,0.03180212014134276,0.40602055800295034,0.5196850393700787,0.17964071856287425,0.15384615384615397
52,0.17699115044247782,0.2602739726027397,0.04,0.0821917808219178,0.09348914858096828,0.07042253521126761,0.028268551236749116,0.3986784140969206,0.5118110236220472,0.18562874251497005,0.15384615384615397
53,0.35398230088495575,0.1780821917808219,0.36,0.14383561643835616,0.11519198664440736,0.4084507042253521,0.3992932862190813,0.5088105726872243,0.3622047244094486,0.13772455089820365,0.15384615384615397
54,0.2654867256637168,0.2671232876712329,0.15,0.13013698630136986,0.16360601001669448,0.4507042253521127,0.23674911660777387,0.3986784140969206,0.3385826771653542,0.17964071856287425,0.2769230769230768
55,0.2743362831858408,0.3424657534246575,0.04,0.19863013698630136,0.12020033388981635,0.33802816901408456,0.13780918727915192,0.567547723935391,0.47244094488188937,0.1197604790419162,0.1692307692307693
56,0.49557522123893805,0.2054794520547945,0.57,0.17123287671232876,0.09682804674457429,0.04225352112676056,0.014134275618374562,0.516152716593254,0.23622047244094446,0.17964071856287425,0.18461538461538463
57,0.256637168141593,0.3493150684931507,0.12,0.28767123287671226,0.1652754590984975,0.6901408450704226,0.3674911660777385,0.604258443465497,0.4094488188976375,0.26347305389221565,0.15384615384615397
58,0.2831858407079646,0.32191780821917804,0.18,0.0958904109589041,0.10684474123539231,0.22535211267605634,0.16961130742049468,0.5455212922173303,0.5433070866141732,0.155688622754491,0.24615384615384617
59,0.23893805309734517,0.18493150684931509,0.31,0.10273972602739725,0.1035058430717863,0.11267605633802817,0.1413427561837456,0.4500734214390576,0.5275590551181102,0.125748502994012,0.15384615384615397
60,0.3716814159292037,0.1917808219178082,0.4,0.08904109589041095,0.11185308848080133,0.25352112676056343,0.1625441696113074,0.5822320117474362,0.5511811023622046,0.18562874251497005,0.12307692307692308
61,0.2743362831858408,0.39041095890410954,0.49,0.06164383561643835,0.17195325542570952,0.26760563380281693,0.3745583038869258,0.4941262848751933,0.3700787401574801,0.2275449101796407,0.13846153846153864
62,0.256637168141593,0.273972602739726,0.16,0.0684931506849315,0.12186978297161938,0.15492957746478872,0.10247349823321555,0.4941262848751933,0.5039370078740153,0.17365269461077845,0.1692307692307693
63,0.21238938053097345,0.4212328767123288,0.05,0.07534246575342465,0.11519198664440736,0.16901408450704225,0.16961130742049468,0.47944199706314805,0.5118110236220472,0.1437125748502994,0.2153846153846155
64,0.23008849557522126,0.41438356164383555,0.05,0.2568493150684932,0.12353923205342235,0.04225352112676056,0.0176678445229682,0.4500734214390576,0.5275590551181102,0.035928143712574856,0.3846153846153846
65,0.23008849557522126,0.41438356164383555,0.05,0.2568493150684932,0.12353923205342235,0.04225352112676056,0.0176678445229682,0.4500734214390576,0.5275590551181102,0.035928143712574856,0.3846153846153846
66,0.256637168141593,0.273972602739726,0.11,0.0410958904109589,0.11185308848080133,0.14084507042253522,0.11660777385159012,0.4941262848751933,0.5354330708661417,0.1497005988023952,0.18461538461538463
67,0.17699115044247782,0.40068493150684925,0.07,0.04794520547945205,0.10684474123539231,0.07042253521126761,0.03180212014134276,0.4500734214390576,0.5511811023622046,0.1497005988023952,0.3538461538461537
68,0.4159292035398231,0.136986301369863,0.57,0.07534246575342465,0.1035058430717863,0.36619718309859156,0.20848056537102472,0.5014684287812088,0.4251968503937005,0.27544910179640725,0.3538461538461537
69,0.3008849557522124,0.40068493150684925,0.05,0.0684931506849315,0.1035058430717863,0.09859154929577466,0.04593639575971732,0.4500734214390576,0.47244094488188937,0.37125748502994016,0.32307692307692304
70,0.2743362831858408,0.3493150684931507,0.08,0.0684931506849315,0.10684474123539231,0.19718309859154928,0.07420494699646643,0.48678414096916356,0.4566929133858264,0.125748502994012,0.1692307692307693
71,0.2743362831858408,0.3767123287671233,0.23,0.0821917808219178,0.12687813021702837,0.22535211267605634,0.31802120141342755,0.4500734214390576,0.4566929133858264,0.08982035928143708,0.1692307692307693
72,0.2743362831858408,0.39041095890410954,0.22,0.0684931506849315,0.12020033388981635,0.23943661971830985,0.31095406360424027,0.4427312775330421,0.44881889763779537,0.08982035928143708,0.1692307692307693
73,0.32743362831858414,0.3801369863013699,0.26,0.0821917808219178,0.12020033388981635,0.14084507042253522,0.13074204946996465,0.55286343612336,0.44881889763779537,0.1197604790419162,0.12307692307692308
74,0.4513274336283185,0.136986301369863,0.54,0.1095890410958904,0.13689482470784642,0.3802816901408451,0.27208480565371024,0.6116005873715125,0.4251968503937005,0.2934131736526946,0.18461538461538463
75,0.3716814159292037,0.19863013698630133,0.64,0.08904109589041095,0.1352253756260434,0.11267605633802817,0.12720848056537104,0.6262848751835577,0.6299212598425195,0.1976047904191617,0.32307692307692304
76,0.3716814159292037,0.19863013698630133,0.64,0.08904109589041095,0.1352253756260434,0.11267605633802817,0.12720848056537104,0.6262848751835577,0.6299212598425195,0.1976047904191617,0.32307692307692304
77,0.19469026548672563,0.45547945205479456,0.0,0.10273972602739725,0.15358931552587646,0.18309859154929578,0.08480565371024736,0.47944199706314805,0.6141732283464565,0.1317365269461078,0.3538461538461537
78,0.18584070796460184,0.43150684931506844,0.12,0.07534246575342465,0.12353923205342235,0.15492957746478872,0.26148409893992935,0.42070484581498135,0.5039370078740153,0.1137724550898204,0.2615384615384615
79,0.32743362831858414,0.3458904109589041,0.2,0.0410958904109589,0.11352253756260433,0.36619718309859156,0.3992932862190813,0.5234948604992695,0.3307086614173227,0.47305389221556904,0.10769230769230775
80,0.1415929203539823,0.226027397260274,0.2,0.04794520547945205,0.0951585976627713,0.02816901408450704,0.03180212014134276,0.42070484581498135,0.5275590551181102,0.13772455089820365,0.12307692307692308
81,0.2831858407079646,0.21232876712328763,0.7,0.0684931506849315,0.7545909849749581,0.295774647887324,0.215547703180212,0.5381791483113005,0.30708661417322825,0.5688622754491018,0.15384615384615397
82,0.24778761061946908,0.2602739726027397,0.47,0.07534246575342465,0.12353923205342235,0.28169014084507044,0.23674911660777387,0.5088105726872243,0.48818897637795233,0.1437125748502994,0.10769230769230775
83,0.23893805309734517,0.3767123287671233,0.26,0.06164383561643835,0.6494156928213689,0.2112676056338028,0.1590106007067138,0.5014684287812088,0.3307086614173227,0.4850299401197605,0.15384615384615397
84,0.1504424778761062,0.1232876712328767,0.48,0.06164383561643835,0.0951585976627713,0.23943661971830985,0.19434628975265017,0.42804698972099686,0.5511811023622046,0.2694610778443114,0.2923076923076924
85,0.20353982300884965,0.2945205479452055,0.15,0.08904109589041095,0.10684474123539231,0.25352112676056343,0.12014134275618375,0.4427312775330421,0.5275590551181102,0.155688622754491,0.2615384615384615
86,0.35398230088495575,0.25342465753424653,0.28,0.0684931506849315,0.16360601001669448,0.26760563380281693,0.45936395759717313,0.5234948604992695,0.14960629921259816,0.9700598802395209,0.23076923076923084
87,0.2743362831858408,0.25342465753424653,0.26,0.0684931506849315,0.08347245409015025,0.11267605633802817,0.08833922261484099,0.47944199706314805,0.5118110236220472,0.18562874251497005,0.18461538461538463
88,0.4159292035398231,0.18493150684931509,0.44,0.0821917808219178,0.15859766277128548,0.46478873239436624,0.4204946996466431,0.567547723935391,0.3149606299212597,0.532934131736527,0.1692307692307693
89,0.21238938053097345,0.3424657534246575,0.08,0.06164383561643835,0.10684474123539231,0.09859154929577466,0.0636042402826855,0.567547723935391,0.5826771653543306,0.1197604790419162,0.0923076923076922
90,0.2920353982300885,0.273972602739726,0.26,0.0684931506849315,0.11185308848080133,0.5774647887323944,0.47349823321554774,0.4647577092511028,0.38582677165354307,0.125748502994012,0.1692307692307693
91,0.35398230088495575,0.25342465753424653,0.28,0.0684931506849315,0.16360601001669448,0.26760563380281693,0.45936395759717313,0.5234948604992695,0.14960629921259816,0.9700598802395209,0.23076923076923084
92,0.35398230088495575,0.25342465753424653,0.29,0.07534246575342465,0.16360601001669448,0.25352112676056343,0.44876325088339225,0.5234948604992695,0.14960629921259816,0.9880239520958084,0.2153846153846155
93,0.2743362831858408,0.25342465753424653,0.26,0.0684931506849315,0.08347245409015025,0.11267605633802817,0.08833922261484099,0.47944199706314805,0.5118110236220472,0.18562874251497005,0.18461538461538463
94,0.03539823008849563,0.6164383561643836,0.04,0.03424657534246575,0.05509181969949915,0.5633802816901409,0.2791519434628975,0.2738619676945717,0.795275590551181,0.08982035928143708,0.32307692307692304
95,0.008849557522123963,0.3287671232876712,0.17,0.0958904109589041,0.07679465776293806,0.22535211267605634,0.35335689045936397,0.22980910425845025,0.8740157480314963,0.1616766467065868,0.6923076923076923
96,0.19469026548672563,0.4486301369863014,0.0,0.14383561643835616,0.15025041736227043,0.09859154929577466,0.06007067137809187,0.47209985315713254,0.5590551181102361,0.13772455089820365,0.3538461538461537
97,0.21238938053097345,0.2602739726027397,0.25,0.07534246575342465,0.09682804674457429,0.02816901408450704,0.05653710247349823,0.4574155653450873,0.40157480314960603,0.17964071856287425,0.12307692307692308
98,0.2654867256637168,0.5342465753424658,0.06,0.1095890410958904,0.11185308848080133,0.056338028169014086,0.014134275618374562,0.48678414096916356,0.5118110236220472,0.13772455089820365,0.2153846153846155
99,0.3097345132743363,0.2910958904109589,0.18,0.0684931506849315,0.11352253756260433,0.16901408450704225,0.10247349823321555,0.5234948604992695,0.44094488188976344,0.155688622754491,0.0923076923076922
100,0.32743362831858414,0.33561643835616434,0.3,0.0821917808219178,0.12020033388981635,0.14084507042253522,0.15547703180212014,0.5234948604992695,0.5196850393700787,0.16766467065868265,0.2769230769230768
101,0.2831858407079646,0.2602739726027397,0.3,0.0684931506849315,0.10517529215358931,0.09859154929577466,0.05653710247349823,0.42804698972099686,0.44881889763779537,0.13772455089820365,0.3076923076923077
102,0.3097345132743363,0.2910958904109589,0.18,0.0684931506849315,0.11352253756260433,0.16901408450704225,0.10247349823321555,0.5234948604992695,0.44094488188976344,0.155688622754491,0.0923076923076922
103,0.3097345132743363,0.3116438356164383,0.22,0.0821917808219178,0.10851419031719531,0.15492957746478872,0.20848056537102472,0.48678414096916356,0.43307086614173196,0.10778443113772454,0.12307692307692308
104,0.23008849557522126,0.25342465753424653,0.24,0.08904109589041095,0.09682804674457429,0.056338028169014086,0.10600706713780918,0.4353891336270266,0.46456692913385833,0.08982035928143708,0.15384615384615397
105,0.3097345132743363,0.3116438356164383,0.22,0.0821917808219178,0.10851419031719531,0.15492957746478872,0.20848056537102472,0.48678414096916356,0.43307086614173196,0.10778443113772454,0.12307692307692308
106,0.2831858407079646,0.19863013698630133,0.68,0.0547945205479452,0.7595993322203672,0.23943661971830985,0.22261484098939927,0.530837004405285,0.26771653543307083,0.5868263473053893,0.13846153846153864
107,0.1415929203539823,0.3493150684931507,0.31,0.0547945205479452,0.12687813021702837,0.19718309859154928,0.2049469964664311,0.5014684287812088,0.5669291338582676,0.27544910179640725,0.13846153846153864
108,0.3008849557522124,0.14383561643835616,0.53,0.1095890410958904,0.1318864774624374,0.23943661971830985,0.26148409893992935,0.55286343612336,0.49606299212598426,0.281437125748503,0.18461538461538463
109,0.3097345132743363,0.45547945205479456,0.52,0.07534246575342465,0.18363939899833054,0.5070422535211268,0.5194346289752649,0.5014684287812088,0.3700787401574801,0.21556886227544905,0.13846153846153864
110,0.2831858407079646,0.30136986301369867,0.19,0.06164383561643835,0.15358931552587646,0.15492957746478872,0.1448763250883392,0.4647577092511028,0.35433070866141714,0.35928143712574856,0.1692307692307693
111,0.33628318584070804,0.3424657534246575,0.09,0.08904109589041095,0.12020033388981635,0.14084507042253522,0.36042402826855124,0.4647577092511028,0.3228346456692912,0.1976047904191617,0.2153846153846155
112,0.33628318584070804,0.3287671232876712,0.1,0.08904109589041095,0.12186978297161938,0.18309859154929578,0.3710247349823322,0.4647577092511028,0.3228346456692912,0.1976047904191617,0.2153846153846155
113,0.48672566371681414,0.13013698630136986,0.44,0.0958904109589041,0.11352253756260433,0.295774647887324,0.1413427561837456,0.6409691629956029,0.4566929133858264,0.2035928143712575,0.19999999999999996
114,0.2831858407079646,0.30136986301369867,0.19,0.06164383561643835,0.15358931552587646,0.15492957746478872,0.1448763250883392,0.4647577092511028,0.35433070866141714,0.35928143712574856,0.1692307692307693
115,0.424778761061947,0.1917808219178082,0.31,0.08904109589041095,0.13021702838063437,0.16901408450704225,0.19787985865724383,0.47944199706314805,0.2598425196850389,0.17964071856287425,0.32307692307692304
116,0.32743362831858414,0.2876712328767123,0.28,0.0684931506849315,0.10851419031719531,0.14084507042253522,0.12014134275618375,0.567547723935391,0.5118110236220472,0.16766467065868265,0.24615384615384617
117,0.2831858407079646,0.30136986301369867,0.12,0.07534246575342465,0.11686143572621019,0.08450704225352114,0.07773851590106007,0.5088105726872243,0.49606299212598426,0.10179640718562874,0.15384615384615397
118,0.3716814159292037,0.2945205479452055,0.04,0.08904109589041095,0.17863105175292152,0.18309859154929578,0.17667844522968196,0.4500734214390576,0.3700787401574801,0.1616766467065868,0.3846153846153846
119,0.21238938053097345,0.39041095890410954,0.08,0.06164383561643835,0.14190317195325527,0.295774647887324,0.2932862190812721,0.42804698972099686,0.47244094488188937,0.125748502994012,0.12307692307692308
120,0.23893805309734517,0.6506849315068494,0.09,0.0547945205479452,0.27712854757929883,0.1267605633802817,0.2932862190812721,0.4500734214390576,0.44094488188976344,0.1437125748502994,0.0923076923076922
121,0.3716814159292037,0.2945205479452055,0.04,0.08904109589041095,0.17863105175292152,0.18309859154929578,0.17667844522968196,0.4500734214390576,0.3700787401574801,0.1616766467065868,0.3846153846153846
122,0.23893805309734517,0.39383561643835613,0.0,0.1095890410958904,0.10517529215358931,0.02816901408450704,0.02473498233215548,0.5822320117474362,0.590551181102362,0.1137724550898204,0.12307692307692308
123,0.3008849557522124,0.40410958904109584,0.0,0.11643835616438356,0.11352253756260433,0.14084507042253522,0.0989399293286219,0.55286343612336,0.5511811023622046,0.1197604790419162,0.1692307692307693
124,0.2831858407079646,0.2602739726027397,0.17,0.04794520547945205,0.11686143572621019,0.28169014084507044,0.3392226148409894,0.4353891336270266,0.5118110236220472,0.08982035928143708,0.1692307692307693
125,0.3893805309734514,0.3424657534246575,0.04,0.0684931506849315,0.22370617696160264,0.36619718309859156,0.2968197879858657,0.6116005873715125,0.3307086614173227,0.2215568862275449,0.15384615384615397
126,0.3185840707964601,0.8287671232876712,0.0,0.0547945205479452,0.11519198664440736,0.02816901408450704,0.021201413427561835,0.4647577092511028,0.622047244094488,0.09580838323353294,0.3846153846153846
127,0.3097345132743363,0.8287671232876712,0.0,0.06164383561643835,0.11686143572621019,0.02816901408450704,0.021201413427561835,0.4647577092511028,0.6299212598425195,0.08982035928143708,0.3846153846153846
128,0.3008849557522124,0.32191780821917804,0.16,0.06164383561643835,0.08848080133555926,0.02816901408450704,0.0353356890459364,0.4500734214390576,0.5354330708661417,0.3532934131736528,0.32307692307692304
129,0.1327433628318584,0.1780821917808219,0.15,0.06164383561643835,0.10016694490818029,0.07042253521126761,0.04593639575971732,0.3986784140969206,0.5354330708661417,0.1437125748502994,0.15384615384615397
130,0.3008849557522124,0.42808219178082185,0.56,0.07534246575342465,0.17696160267111852,0.4084507042253521,0.45229681978798586,0.4941262848751933,0.393700787401575,0.1976047904191617,0.15384615384615397
131,0.08849557522123891,0.2602739726027397,0.09,0.0958904109589041,0.06176961602671119,0.22535211267605634,0.3286219081272085,0.2665198237885562,0.7007874015748028,0.17964071856287425,0.7076923076923076
132,0.08849557522123891,0.2602739726027397,0.09,0.0958904109589041,0.06176961602671119,0.22535211267605634,0.3286219081272085,0.2665198237885562,0.7007874015748028,0.17964071856287425,0.7076923076923076
133,0.17699115044247782,0.2602739726027397,0.01,0.0410958904109589,0.08013355592654424,0.22535211267605634,0.0706713780918728,0.3766519823788599,0.5196850393700787,0.1497005988023952,0.2153846153846155
134,0.2920353982300885,0.6301369863013698,0.05,0.08904109589041095,0.12020033388981635,0.16901408450704225,0.0812720848056537,0.42804698972099686,0.3779527559055116,0.1317365269461078,0.23076923076923084
135,0.33628318584070804,0.42808219178082185,0.11,0.0684931506849315,0.13021702838063437,0.2112676056338028,0.20141342756183744,0.47209985315713254,0.35433070866141714,0.2934131736526946,0.18461538461538463
136,0.32743362831858414,0.40753424657534243,0.15,0.06164383561643835,0.12854757929883137,0.1267605633802817,0.1625441696113074,0.4941262848751933,0.38582677165354307,0.26347305389221565,0.1692307692307693
137,0.23008849557522126,0.20205479452054792,0.36,0.07534246575342465,0.11519198664440736,0.16901408450704225,0.13780918727915192,0.5234948604992695,0.5826771653543306,0.18562874251497005,0.12307692307692308
138,0.2831858407079646,0.30136986301369867,0.19,0.0821917808219178,0.11519198664440736,0.19718309859154928,0.3498233215547703,0.4500734214390576,0.46456692913385833,0.125748502994012,0.1692307692307693
139,0.2831858407079646,0.30136986301369867,0.19,0.07534246575342465,0.11519198664440736,0.22535211267605634,0.36042402826855124,0.4500734214390576,0.4566929133858264,0.125748502994012,0.1692307692307693
140,0.33628318584070804,0.42808219178082185,0.11,0.0684931506849315,0.13021702838063437,0.2112676056338028,0.20141342756183744,0.47209985315713254,0.35433070866141714,0.2934131736526946,0.18461538461538463
141,0.32743362831858414,0.40753424657534243,0.15,0.06164383561643835,0.12854757929883137,0.1267605633802817,0.1625441696113074,0.4941262848751933,0.38582677165354307,0.26347305389221565,0.1692307692307693
142,0.05309734513274339,0.15068493150684933,0.0,0.06164383561643835,0.06343906510851419,0.36619718309859156,0.20141342756183744,0.11233480176211685,0.7401574803149606,0.27544910179640725,0.8615384615384618
143,0.1504424778761062,0.18493150684931509,0.08,0.0547945205479452,0.09015025041736227,0.02816901408450704,0.04946996466431096,0.3913362701908909,0.47244094488188937,0.1497005988023952,0.15384615384615397
144,0.05309734513274339,0.15068493150684933,0.0,0.06164383561643835,0.06343906510851419,0.36619718309859156,0.20141342756183744,0.11233480176211685,0.7401574803149606,0.27544910179640725,0.8615384615384618
